17937:17,302,654,76,616,58,8,866,84,29
17972:17,226,302,138,654,76,1462,84,354,866
17974:28888,17925,7006,5581,4573,394,60859,54225,18914,18892
17993:17,302,285,14035,27705,654,17123,29,8,616
18005:17,302,654,76,616,58,8,866,84,29
18030:17,1102,302,654,8,29,866,58,138,301
18039:17,8,302,654,84,616,564,58,650,736
18042:17,1023,70,508,1382,654,542,76,564,58
18046:29843,1131,1113,1044,1528,168,14754,5557,5480,719
18068:17,302,654,76,616,58,8,866,84,29
18070:17,1002,710,441,353,302,1827,8,2696,2714
18089:70086,1684,654,225,17,302,76,616,58,8
18090:441,1002,1256,12551,29262,371,5083,5574,4513,6315
18101:17,931,5189,1744,4268,245,371,441,302,2715
18123:866,17,302,76,654,354,254,29,84,2139
18127:17,3423,76,262,780,226,500,986,3137,2241
18133:1960,9211,2919,21394,654,26605,285,1102,29,239
18146:1471,38395,32278,27834,15705,5471,2937,82077,78766,78005
18147:302,654,84,58,29,616,866,76,8,1102
18163:17,654,302,58,616,29,239,837,1102,84
18165:1684,616,696,1730,57530,49571,890,76,17,736
18166:17,302,58,654,616,29,353,84,650,8
18182:302,654,84,58,866,29,616,354,76,1102
18186:302,654,58,1102,354,8,29,76,736,301
18187:1131,32370,23317,14825,14174,6921,1331,781,81,1382
18195:17,302,654,76,616,58,8,866,84,29
18200:81,986,17,226,76,70,3423,2292,140,1749
18204:177,11497,17,302,654,76,616,58,8,866
18208:17486,23641,1011,19378,3695,4625,2543,3522,9435,2215
18209:19845,62468,36128,33475,31367,30845,28956,20402,17717,15498
18211:302,654,1102,8,616,58,354,29,518,301
18212:76,17,564,698,2414,654,616,302,40,8
18261:5328,17,302,654,76,616,58,8,866,84
18272:17,302,654,76,616,58,8,866,84,29
18273:3423,262,780,17,2241,226,76,500,5767,986
18284:17,654,302,616,289,8,84,354,29,76
18306:17,302,58,29,616,84,354,1102,650,76
18311:81,140,986,226,3423,2379,348,500,1884,2967
18316:901,73150,2064,1970,64511,60029,2109,1787,1418,546
18322:189,4755,1527,3107,2880,10041,1712,3172,4825,8848
18334:17,302,654,76,616,58,8,866,84,29
18337:17,302,654,616,650,29,564,84,8,736
18360:17,226,302,76,654,138,84,354,1462,616
18365:76825,69347,65434,59401,57902,46338,44905,44715,44669,40109
18384:17,302,58,654,650,76,8,84,861,29
18392:17,58,302,654,861,8,650,76,591,84
18394:4982,51291,38682,8990,3494,43562,22156,19057,14754,10801
18404:17,302,654,58,616,29,650,15,8,542
18405:947,931,17,429,8,14762,710,76,873,26191
18411:106,17,974,9045,226,22,14152,76,564,1957
18416:80381,10813,9417,7872,5480,3307,1400,1326,760,354
18417:302,654,58,84,76,354,650,1102,8,866
18433:17,302,654,76,616,58,8,866,84,29
18491:81,14059,17,3423,70,226,3972,2715,2582,654
18496:2153,23627,7534,719,168,877,1230,463,2103,1013
18505:17,76,546,616,40,58,654,101,302,190
18510:17,302,616,654,58,29,84,650,8,542
18525:17,302,654,76,616,58,8,866,84,29
18545:1410,17,616,20938,16710,947,2733,8,302,76
18561:50463,24032,85656,21626,58835,238,18401,39774,616,7029
18571:17,654,29,58,616,84,650,76,1102,8
18616:302,654,84,58,616,650,29,866,354,1102
18639:17,302,654,84,70,58,616,354,1462,29
18648:262,31054,7904,17,302,1302,76,47090,10714,29
18657:17,76360,224,101,8,73512,24850,13060,568,8262
18663:17,224,302,182,58,654,236,616,650,8
18666:17,302,564,654,650,698,58,616,361,866
18686:17,302,564,650,654,616,58,866,698,361
18690:4889,1397,5975,9054,14268,2510,8772,2548,17,306
18697:13897,17567,68247,21087,11199,9101,52105,5545,3672,3372
18698:99441,82205,82137,81925,65633,59288,57994,54171,53619,51964
18707:17,302,654,76,616,58,8,866,84,29
18709:17,76,564,40,81,2139,70,654,616,8
18711:17,302,654,76,616,58,8,866,84,29
18712:38152,2523,59616,27483,68735,40093,17990,57026,37738,20806
18713:17,302,654,76,616,58,8,866,84,29
18766:654,29,84,58,616,354,1102,866,650,76
18810:17,302,29,84,8,76,650,1102,301,101
18815:17,22,76,2139,508,70,2068,226,1382,616
18823:17,14026,4032,138,302,294,4288,18903,15754,15660
18827:1787,31223,76,2600,58460,20587,38137,30539,15371,698
18836:17,81,302,654,58,616,84,76,8,29
18845:17,616,302,654,58,15,542,8,76,650
18852:26312,3672,8321,17646,27296,13889,1495,15598,3372,52460
18885:1462,17,398,840,7225,8637,157,1592,1066,2852
18887:23490,709,17,302,654,76,616,58,8,866
18901:654,58,29,84,616,1102,354,76,650,8
18944:44283,24214,21784,19465,17265,15141,13683,12106,10850,9894
18965:2068,102000,50496,5328,508,17,302,654,76,616
18999:2302,616,518,34182,31410,16515,13090,10217,9621,9160
19001:302,654,84,58,616,29,866,354,76,1102
19006:17,302,654,76,616,58,8,866,84,29
19010:17,654,58,84,616,1102,354,76,650,8
19019:17,302,654,84,58,70,616,354,29,301
19022:986,780,2241,500,262,17,226,7211,3374,3137
19025:17,302,654,76,616,58,8,866,84,29
19030:17,302,654,76,616,58,8,866,84,29
19032:17,302,564,654,650,58,616,84,866,70
19043:17,302,654,76,616,58,8,866,84,29
19046:17,302,654,76,616,58,8,866,84,29
19048:17,76,34867,654,616,302,58,81,354,3
19049:774,970,1524,3506,17,4487,8536,947,10046,25783
19050:17,302,654,76,616,58,8,866,84,29
19051:17,654,29,58,616,84,650,76,1102,6
19062:17,84,616,654,58,8,3017,302,518,289
19065:34309,3334,32,8213,3824,116,12442,55434,38915,33577
19069:5287,10660,5771,12536,10316,80855,74297,40734,7479,354
19070:17,302,654,76,616,58,8,866,84,29
19094:4239,55169,2602,398,378,429,20161,13937,2229,358
19095:18105,10813,17,22411,14,302,6,13515,2541,58
19096:2139,17,8,76,361,866,262,813,698,518
19097:1913,2265,76,57205,1149,866,1220,8322,2596,58
19102:654,58,29,84,76,1102,8,354,138,866
19129:17,302,654,76,616,58,8,866,84,29
19130:17,302,616,654,564,76,58,84,8,29
19144:17,236,899,76,119,48,65,58,364,616
19148:8322,24933,6856,9674,16965,13077,38522,36432,11072,18743
19156:37386,16800,13216,7703,6131,5598,5375,4719,4697,4600
19163:1527,10041,3107,2880,8848,1712,6434,3172,4825,12990
19165:17,947,84,2950,302,1102,8,301,2058,616
19174:14785,6040,48703,35750,26587,13557,11715,62,50414,47837
19176:24835,35847,1446,7188,1131,59112,54735,6240,2579,2139
19178:885,31315,19330,1546,33572,74038,398,670,62489,19829
19184:17,302,654,76,616,58,8,866,84,29
19185:108882,107987,99163,92719,84326,79464,66532,60011,59979,58845
19198:168,719,76,984,5480,463,1326,8860,760,661
19199:4755,1527,1352,4825,3107,3172,10041,189,1712,378
19240:4299,1119,1187,17,2162,899,7827,875,7127,2935
19241:302,654,84,58,616,29,866,354,1102,76
19243:7856,31845,302,654,116,17,564,616,70,749
19244:11188,37386,16800,8178,7703,6131,5598,5375,4719,4697
19246:302,654,84,58,29,616,866,354,138,76
19259:76009,44253,43956,18143,8011,4215,2068,1790,1765,1709
19262:661,12272,463,13366,11834,12812,2311,616,168,2703
19265:17,654,58,616,302,1550,29,3101,4173,285
19276:17,302,58,654,616,29,76,650,84,62
19277:157,197,3196,8069,10541,14793,27094,17,465,5627
19304:17,302,654,76,616,58,8,866,84,29
19307:5097,2139,17,76,698,4880,52680,564,866,361
19308:302,84,654,354,58,29,616,650,8,301
19309:1187,17,2162,875,84,302,654,947,354,70
19320:17,302,654,616,76,58,84,8,224,29
19328:8322,24933,6856,9674,16965,13077,38522,36432,11072,18743
19343:17,302,654,76,616,58,8,866,84,29
19354:10684,26993,11101,85801,4257,4093,1965,1600,17,40
19355:3159,76,2139,654,1970,168,616,58,190,901
19356:59903,377,17,302,654,76,616,58,8,866
19357:84430,2405,16387,12022,46724,31295,16424,5381,641,12586
19400:302,654,58,84,29,76,8,650,1102,354
19405:10333,54903,17,302,654,76,616,58,8,866
19410:5145,3789,12582,35494,19065,1477,402,1991,1760,840
19422:17,302,564,650,654,616,58,866,361,736
19433:656,535,17,302,654,76,616,58,8,866
19434:17,76,650,616,564,302,58,654,81,40
19443:17,302,654,76,616,58,8,866,84,29
19444:1682,76,168,719,19112,4261,866,238,17,1069
19446:17,76,8,302,58,616,564,650,518,81
19447:17,429,12090,76,616,654,302,26360,8,564
19448:76,8783,684,5357,4093,4146,1651,26077,48886,17622
19452:17,302,654,84,58,616,8,1102,866,301
19462:17,245,302,2030,84,654,8,616,899,301
19463:17,302,654,76,616,58,8,866,84,29
19467:302,654,84,58,29,866,616,354,1102,301
19468:654,58,29,84,354,616,1102,138,301,8
19475:500,698,81,5812,873,27929,2600,2724,70,564
19476:11538,5975,1344,13443,73446,13660,65620,603,49401,19561
19482:17,302,654,616,58,8,518,564,650,29
19498:17,302,654,76,616,58,8,866,84,29
19503:17,302,654,76,616,58,8,866,84,29
19517:302,654,58,84,616,29,354,8,76,866
19528:81,9790,40537,22689,3739,14174,50323,30662,17025,780
19541:16504,70743,68156,42150,30975,9462,5663,1790,262,37269
19544:21486,29,20915,1405,826,902,425,364,7685,6643
19549:17,302,616,58,654,354,364,76,542,8
19554:17,302,654,58,1102,518,76,650,354,29
19582:17,302,654,76,616,58,8,866,84,29
19583:16629,4239,2547,1592,924,17510,32604,18414,1193,76972
19626:302,654,84,58,866,29,616,76,301,1102
19646:25718,11803,3231,44488,40538,8055,5857,2583,1996,1353
19680:17,302,654,76,616,58,8,866,84,29
19682:17,616,302,58,654,650,76,542,564,29
19692:17,1606,4364,84,327,302,301,76,8,736
19705:73512,38824,38403,13060,224,101,17,51236,47435,47258
19707:81,780,17,3423,5767,12471,500,7211,302,262
19757:76,17,698,564,81,650,616,302,1069,654
19759:17,76,719,616,302,8,564,542,5738,654
19763:19065,17,302,654,76,616,58,8,866,84
19764:17,302,58,616,29,84,289,354,1102,8
19768:3526,17,302,654,76,616,58,8,866,84
19774:12332,17,349,70,76,616,564,58,226,2520
19781:17,302,654,84,58,866,301,29,616,1102
19788:16044,25946,285,302,7282,58,1069,76,698,17
19814:17,302,654,76,616,58,8,866,84,29
19832:790,21813,10408,650,17,42901,508,8,24141,88166
19847:17,302,58,616,29,70,84,354,650,76
19852:17,302,654,76,616,58,8,866,84,29
19881:13597,6142,48607,34971,34244,4364,4107,2140,17,302
19882:302,654,84,58,866,616,354,76,29,301
19887:17,302,654,76,616,58,8,866,84,29
19893:17,76,58,302,650,654,616,866,70,361
19950:3039,16029,31488,357,34806,21311,45527,3368,48136,30391
19965:6874,20561,13681,103,650,209,59343,45523,36928,31665
19983:17,302,654,76,616,58,8,866,84,29
19985:17,302,58,616,29,76,84,1102,354,138
19996:302,654,84,58,29,866,616,354,1102,301
20059:17,654,302,58,616,84,354,76,29,736
20067:18025,4364,1119,3704,352,14748,14439,89944,83727,64446
20073:2139,17,361,76,866,698,1164,302,40,564
20074:21438,37348,33130,83010,63947,3270,81993,37,245,1133
20075:1152,780,3250,6395,2163,2935,4021,16397,11839,9572
20094:24835,35847,1131,59112,4239,22937,1023,2579,52156,74529
20095:17,84,518,302,616,1102,654,58,101,564
20115:17,302,654,76,616,58,8,866,84,29
20116:17,302,654,76,616,58,8,866,84,29
20120:42584,2168,568,3549,2032,1874,616,358,155,58
20125:17,302,654,76,616,58,8,866,84,29
20160:226,76,7669,669,5738,81,42146,34441,297,2337
20161:17,302,564,650,654,616,58,866,361,736
20166:17,302,654,616,58,29,76,285,518,354
20183:1592,2547,17516,11008,669,2021,26722,38522,33822,15777
20206:2153,877,168,866,2008,76,719,2579,4372,752
20208:17,302,654,76,616,58,8,866,84,29
20220:654,58,29,616,84,76,650,1102,354,8
20233:17,302,654,76,616,58,8,866,84,29
20234:17,1102,29,58,616,866,8,301,70,736
20257:11310,48933,18966,7680,5353,31378,54497,43493,3125,17
20268:17,302,654,76,616,58,8,866,84,29
20294:7741,7361,1402,1091,119,17,302,654,76,616
20299:18747,8956,1928,65444,50065,28873,21116,518,26675,3620
20304:17,302,654,76,616,58,8,866,84,29
20305:8322,24933,6856,9674,16965,13077,38522,76,36432,11072
20316:302,654,84,616,29,76,8,354,301,138
20319:17,302,654,76,616,58,8,866,84,29
20322:25962,25826,14762,13320,11839,6503,5287,5117,5017,3886
20327:17,302,654,76,616,58,8,866,84,29
20333:17,654,29,616,302,224,84,518,58,650
20334:17,302,616,736,654,58,650,8,698,70
20360:17,58,29,84,616,361,354,1102,76,138
20378:302,654,84,616,58,8,866,354,29,899
20379:8167,12332,17527,25910,23528,76,10048,367,14841,3126
20380:17,2162,302,1102,654,8,354,70,947,6450
20381:17,302,654,76,616,58,8,866,84,29
20394:28605,54099,34957,352,41101,110318,34096,24112,2155,1790
20395:17,302,38234,873,616,1684,58,654,429,76
20409:17,302,654,76,616,58,8,866,84,29
20420:17,302,654,76,616,58,8,866,84,29
20438:40800,32568,30669,28323,26165,23213,8563,7082,4943,17
20439:17,302,654,76,616,58,8,866,84,29
20440:59009,10692,10302,9314,4146,4110,17,302,654,76
20441:17,302,224,654,616,58,48,650,29,84
20443:17,302,654,616,58,650,542,327,8,15
20456:17,302,654,650,81,616,76,58,29,8
20463:16372,6901,302,8783,44065,43943,38583,31920,21500,14112
20465:17,616,302,654,58,8,518,564,15,29
20466:9594,4671,7468,17,1077,1468,37342,14259,358,7622
20473:533,4889,1397,22094,17316,30490,1446,11737,7658,14814
20497:79575,22108,17501,6495,1091,175,17,302,654,76
20498:8,17,84,616,302,654,1102,58,101,289
20507:4889,1397,5975,9054,14268,2510,8772,6311,306,603
20512:564,13817,13895,21556,1352,924,225,83312,4249,441
20520:1131,2946,47372,6774,3808,1600,23370,20340,5545,17508
20544:17,302,654,76,616,58,8,866,84,29
20545:76,17,736,616,302,8,698,654,40,58
20546:17,302,84,29,650,518,736,1102,138,542
20547:17,429,12090,26360,76,616,654,302,861,36541
20549:17,616,2139,302,58,654,15,698,76,301
20550:11080,48660,899,17,38691,13301,6583,4364,2716,10905
20553:17,302,361,58,29,616,84,354,76,1102
20555:302,268,1693,4542,13876,3539,1804,1403,1305,902
20556:8322,24933,30815,6856,13077,9674,55387,36432,31597,51232
20572:76,17,616,736,70,302,654,226,8,81
20582:17,79964,76,302,650,564,888,654,81,70
20607:17,58,29,84,616,1102,354,76,650,518
20624:1614,1476,17,1023,302,29,74638,26481,21205,19770
20628:17,1102,302,8,654,616,354,518,58,29
20655:17,1410,616,302,8,654,81,58,76,564
20684:3423,986,780,3137,2241,262,17,226,5767,1884
20685:616,17,654,58,542,302,518,1196,29,650
20697:76,719,564,40,2139,17,5480,2318,984,226
20720:17,302,654,76,616,58,8,866,84,29
20721:302,654,84,58,29,866,616,354,1102,301
20735:1405,14617,899,8213,97,7292,3308,168,76,65161
20736:1827,2696,2714,2403,3207,245,1524,17,970,3506
20752:56113,669,72766,17519,13504,12115,2593,35998,31037,30452
20756:28950,986,76,1501,226,6824,17,14501,30708,2582
20761:77007,40886,30128,30013,28802,28544,28170,20614,18757,11146
20766:17,302,654,616,58,542,650,327,564,8
20790:17,302,654,76,616,58,8,866,84,29
20807:17,302,654,76,616,58,8,866,84,29
20809:885,16995,19330,17,76,31315,698,9043,2406,2139
20810:17,302,654,76,616,58,8,866,84,29
20812:245,5287,441,3506,2715,17,1744,774,2028,710
20846:17,302,654,76,616,58,8,866,84,29
20857:62839,6531,17,302,654,76,616,58,8,866
20858:4889,533,1397,3033,2510,14268,4656,306,6311,21053
20872:7000,81,10163,76,11251,1682,1730,17,2275,3307
20892:17,302,654,84,58,616,1102,8,70,76
20906:6503,8660,13889,247,52460,17185,15921,54168,44975,605
20908:1913,8349,76,361,17,866,2848,2139,6387,500
20911:17,61,1119,8,2162,65,654,84,616,518
20912:17,302,654,76,616,58,8,866,84,29
20918:17,302,654,58,616,29,84,650,76,8
20926:17,48,616,302,654,1187,84,58,2162,29
20932:17,302,654,76,616,58,8,866,84,29
20950:46874,855,209,4414,3144,1987,1578,302,179,61
20954:17,302,654,76,616,58,8,866,84,29
20973:17,616,302,654,58,8,518,564,76,650
20985:17,361,866,302,20836,28227,508,58,1176,358
20990:70,17,76,81,302,616,654,986,138,354
21028:302,654,84,58,616,29,8,354,76,866
21029:39390,22966,9613,54625,29064,2275,89779,70277,60650,58745
21030:76,564,40,17,2139,1069,81,358,302,616
21032:17,302,21416,76,616,654,58,224,84,29
21033:17,654,354,302,84,616,301,29,58,736
21037:76,698,564,17,2139,7703,361,3514,302,1069
21080:17,302,8,616,654,518,245,84,58,508
21082:10503,8454,10404,1609,140,5767,731,76,14508,37068
21084:83010,4274,6783,20959,37348,42814,63947,3270,37,518
21120:17,302,58,29,616,84,354,1102,866,650
21139:27443,533,7926,23181,8772,37089,911,8529,22438,2614
21140:302,654,361,84,58,354,76,29,616,1102
21148:12870,8860,1050,5663,1528,719,262,83136,78582,68414
21149:616,302,17,58,6,654,861,542,8,29
21151:17,302,76,650,654,58,616,564,29,84
21160:17,226,76,302,138,654,1462,84,354,616
21164:17,302,654,84,866,58,650,616,301,564
21196:29900,26573,650,17,302,654,76,616,58,8
21207:17,654,616,76,302,84,8,12090,58,1102
21220:1352,2880,10041,189,5624,7457,7831,1712,378,8848
21246:302,654,58,84,616,866,354,1102,301,76
21256:1410,31267,26326,19352,19274,10021,6741,4032,301,358
21259:17,302,564,650,58,654,616,866,361,70
21266:302,654,84,58,29,616,866,354,1102,76
21272:17,302,616,1690,441,7312,354,654,245,301
21288:224,17,654,302,1245,650,58,616,138,29
21317:17,76,508,7006,302,226,1589,84,8,518
21318:2068,1451,378,32392,21091,9003,4012,3873,1884,38543
21354:17,302,654,76,616,58,8,866,84,29
21384:30954,48275,236,44069,84465,74093,57630,45848,45268,27031
21401:77795,67022,47908,33308,25589,23147,22182,21537,20806,20447
21423:17,302,654,76,616,58,8,866,84,29
21447:53686,13269,6872,533,17,302,654,76,616,58
21448:302,654,84,58,616,29,866,76,354,650
21469:7171,17,35144,616,8,58,654,302,76,518
21476:17,302,654,76,616,58,8,866,84,29
21505:81,217,17,7516,262,302,58,229,616,226
21514:12545,18593,226,99869,68220,45988,108111,69053,42379,39215
21518:302,654,58,84,616,29,1102,354,866,76
21531:17,302,654,76,616,58,8,866,84,29
21542:17786,168,1326,2139,719,2318,5738,1400,76,2103
21543:2548,840,3196,197,1644,5111,13049,508,10541,157
21551:48623,13050,17,302,654,76,616,58,8,866
21570:17,302,654,76,616,58,8,866,84,29
21585:6387,76,2848,17,361,31633,866,22614,22507,2139
21599:302,17,616,1558,654,508,2935,70,58,224
21604:1913,76,361,17,866,2139,6387,2848,500,22614
21608:17,302,654,58,84,616,354,1102,76,6
21617:17,29,84,650,8,1102,354,138,6,736
21631:17,302,654,76,616,58,8,866,84,29
21633:17,8359,6400,302,1050,1097,70,392,616,1359
21637:17,302,654,76,616,58,8,866,84,29
21670:17,302,654,76,616,58,8,866,84,29
21689:1353,34531,67001,45659,5998,2733,2061,31452,18388,45
21712:17,302,58,654,8,650,76,861,61,84
21713:302,654,84,58,29,616,866,354,76,1102
21714:4755,51427,26360,15333,10130,6503,2917,225,61646,51662
21722:302,654,58,84,616,650,866,29,354,8
21723:17,302,654,616,58,650,736,8,29,84
21732:61920,33919,17,302,654,76,616,58,8,866
21737:840,157,2548,17,64938,4671,9594,12761,33763,787
21745:17,302,654,76,616,58,8,866,84,29
21763:17,58,29,84,650,76,1102,354,8,138
21774:17,302,654,76,616,58,8,866,84,29
21787:17,616,302,654,58,542,8,518,84,29
21794:17,302,654,29,58,616,1102,239,301,76
21796:39407,22207,11155,7660,1880,1858,525,17,302,654
21834:17,8,947,616,84,518,11146,14374,70,899
21838:17,76,168,616,302,5480,58,654,719,8860
21853:17,3372,302,19871,616,27296,654,58,76,8
21868:17,302,654,84,70,354,58,616,1462,29
21869:8322,24933,6856,9674,16965,13077,38522,76,36432,17
21908:302,654,361,58,84,354,616,76,1102,650
21912:17,81,302,70,616,226,654,58,736,8
21931:1761,29,9745,28140,17424,2030,1405,1202,1119,64485
21932:17,302,654,76,616,58,8,866,84,29
21933:1730,5097,3568,890,4743,18425,17,2139,866,40
21934:17,302,654,76,616,58,8,866,84,29
21941:2142,33882,1524,39395,17,245,15642,774,1728,482
21943:81,76,463,2513,508,3167,2139,29969,226,7667
21944:96009,65860,14330,15,322,101,29,179,302,654
21945:17,302,654,76,616,58,8,866,84,29
21947:302,654,616,84,29,76,650,354,866,301
21960:17,302,654,76,616,58,8,866,84,29
21967:24835,35847,1131,59112,6240,2579,2139,6774,66825,15695
21968:17,654,302,58,76,354,616,84,8,29
21979:236,10075,3448,12253,5080,14687,19540,32437,8442,736
21993:81,17,226,70,76,840,508,6545,3423,1884
21996:17,302,654,76,616,58,8,866,84,29
22003:17,48,1187,2162,302,84,654,1119,70,875
22012:14268,4889,5975,1397,2510,9054,603,6311,3034,13341
22016:302,654,84,58,29,866,616,354,1102,301
22017:1730,10254,10039,12611,10163,2139,262,3568,81,10217
22029:3423,17,780,262,76,2241,226,500,3137,986
22030:17,302,654,76,616,58,8,866,84,29
22036:17,302,654,616,58,8,29,650,542,155
22037:17,302,654,76,616,58,8,866,84,29
22060:17,654,29,58,616,302,7869,162,8,568
22080:2579,297,76,17,7132,2275,361,1326,2139,57128
22085:899,1187,17,6450,1119,4420,84,302,736,70
22102:17,302,654,76,616,58,8,866,84,29
22109:302,654,58,84,8,76,29,650,1102,289
22111:17,225,302,616,654,76,84,224,8,650
22116:81,17,361,780,302,866,654,58,254,84
22124:81,226,70,2379,76,17,1884,3423,508,780
22128:78340,48377,42588,27414,20993,17112,16982,16458,15949,12657
22158:17,361,302,654,76,84,354,29,70,899
22164:17,302,654,76,84,616,58,354,29,866
22165:17,84,302,518,654,616,1102,58,76,564
22173:11482,1435,76705,40770,8848,14031,12990,9623,8770,6434
22176:827,1410,4444,441,2347,1002,3977,4991,5122,8873
22184:17,654,29,58,616,84,1102,650,76,8
22198:17,616,302,654,58,76,650,8,81,564
22201:76,698,564,17,2139,361,302,2512,1069,70
22213:2121,807,1099,8191,873,31609,56527,18704,327,15340
22222:17,1057,899,1187,8579,2162,48,774,891,245
22226:18691,8321,5522,63032,1435,225,226,8111,11235,6503
22236:17,302,654,29,58,650,76,616,224,116
22245:37647,28632,82402,47346,23595,2439,38180,27014,22059,17498
22246:66729,18207,17625,53253,6187,13754,68099,13751,1749,65714
22251:81,3137,4425,8511,16286,3718,5381,3682,500,2241
22262:6503,1495,17,15921,53856,3372,4949,84,7021,247
22263:654,58,616,29,84,76,1102,354,8,138
22280:654,58,650,29,199,616,162,285,3234,322
22286:17,86,289,654,15,84,5929,616,8,518
22299:38234,25237,4339,17,302,654,76,616,58,8
22304:441,70193,24536,1744,1002,10792,7630,9055,3506,371
22324:17,302,654,76,616,58,8,866,84,29
22326:2547,46620,1592,37390,56364,49920,36269,8490,4277,21589
22337:76,168,564,17,719,40,984,2139,463,5480
22346:302,654,84,58,29,866,616,354,1102,301
22354:81353,59465,58692,57911,49155,37110,36293,34968,29731,29695
22363:14470,61920,16406,11101,76,670,12090,6088,2139,1728
22366:361,17,302,654,354,76,84,29,58,70
22372:17,302,564,650,654,616,58,866,698,361
22373:16024,81589,75864,73298,54446,51199,44031,38510,38333,33748
22382:17,302,5303,654,58,485,8,273,616,138
22388:17,302,654,76,616,58,8,866,84,29
22392:17,302,654,76,616,58,8,866,84,29
22399:4755,10503,8454,1352,189,1527,3172,76,1712,4825
22400:81,731,9790,616,1937,262,5860,5767,550,3939
22401:17,302,654,76,616,58,8,866,84,29
22418:44020,4131,226,3407,70,72508,52329,39703,29626,17990
22426:33041,6411,17,302,654,76,616,58,8,866
22427:302,654,84,58,616,29,354,866,76,8
22430:17,654,302,616,29,650,76,8,289,84
22431:108954,99024,96177,95992,93490,91070,85286,84751,83175,82077
22436:17,58,302,654,650,861,8,76,84,542
22459:302,654,84,58,616,29,866,1102,76,354
22464:17,302,654,616,58,155,8,650,29,62
22465:17,3423,226,58,262,500,76,2241,3137,302
22469:168,1400,719,2153,1528,8860,984,4877,1326,661
22476:17,654,29,58,616,84,650,1102,76,354
22477:17,654,302,58,616,29,76,285,650,15
22479:17,302,654,76,616,58,8,866,84,29
22483:17,654,302,138,29,76,301,616,70,58
22492:650,17,302,1913,616,58,654,2265,76,29
22493:17,302,654,76,616,58,8,866,84,29
22497:17,302,654,76,616,58,8,866,84,29
22501:866,17,76,302,654,354,254,500,84,2139
22515:83174,82238,73254,54999,53561,44175,37131,35419,24398,12684
22521:17,302,654,76,616,58,8,866,84,29
22523:302,654,84,58,29,866,616,354,1102,301
22533:17,302,654,76,616,58,8,866,84,29
22538:187,11846,2131,899,249,48,12456,6450,1389,7506
22546:17,84,518,302,1102,616,654,58,101,564
22568:17,58,302,654,861,591,8,650,76,84
22574:40770,39515,14820,9652,873,539,12508,508,10616,10215
22575:17,302,654,76,616,58,8,866,84,29
22579:81,226,3423,140,76,17,70,780,508,2379
22580:21372,81,51044,1402,3323,1360,85828,29217,9621,2204
22581:17,302,654,58,84,616,1102,76,354,8
22583:17,302,654,76,616,58,8,866,84,29
22586:17,302,654,616,76,58,650,81,29,8
22592:17,58,616,654,302,8,518,84,76,554
22603:17,899,1187,2162,48,891,84,875,654,1389
22624:16465,1002,4513,6315,5083,1256,17,371,3618,1340
22639:17,654,29,650,84,76,8,1102,736,138
22675:500,5812,12190,873,89234,73446,60440,55379,50020,43927
22681:17,302,654,76,616,58,8,866,84,29
22682:17,302,84,736,654,76,119,616,8,2200
22685:17,302,654,616,58,29,84,8,354,76
22691:17,654,29,84,650,76,8,1102,6,354
22699:302,654,84,58,616,29,866,354,1102,301
22703:17,76,302,616,564,650,654,58,698,70
22706:32884,89392,440,7732,2121,1102,654,84,17,75642
22711:81,65145,22421,17396,5498,5109,3939,2301,1276,13366
22741:70,17,76,81,302,616,654,986,138,354
22748:17,654,58,29,650,76,84,8,1102,138
22755:17,3704,873,947,302,441,1825,65,1208,2139
22759:17,302,564,654,650,616,58,81,70,84
22794:16782,15483,67842,16165,736,43308,23763,21171,8197,5457
22799:302,654,58,84,616,76,29,354,866,1102
22800:17,302,654,76,616,58,8,866,84,29
22806:17,18105,10813,358,58,301,22411,616,29,302
22807:719,168,801,2318,984,7994,10267,1326,5480,1400
22808:2852,36163,11734,361,24731,24610,12722,69933,787,2937
22823:18819,168,2888,87235,14161,11431,11255,574,1740,48789
22824:787,650,542,224,29,15,430,4967,3162,56102
22825:44779,7869,1951,40734,80831,73760,59566,51714,49910,49024
22835:17,302,654,361,58,616,29,84,76,1102
22844:17,302,616,29,76,84,650,8,1102,736
22850:17,84,899,302,2058,654,301,354,8,6397
22851:17,302,654,76,616,58,8,866,84,29
22862:17,302,654,76,616,58,8,866,84,29
22863:3290,2852,76,225,67632,18289,40,1069,35168,866
22867:17,8,302,84,654,616,518,58,76,245
22872:302,654,84,58,29,866,616,354,1102,301
22873:17,1102,302,654,8,58,354,518,101,616
22887:17,8,616,84,302,654,58,76,564,542
22888:17,58,29,616,84,8,1102,650,76,354
22893:17,302,654,76,616,58,8,866,84,29
22901:17,302,654,76,616,58,8,866,84,29
22903:17,654,29,58,616,84,1102,650,76,138
22906:52797,25877,72759,31914,238,1395,394,12876,8836,4032
22936:76,17,866,2848,361,6387,2139,5357,698,22614
22949:3846,11584,2512,1460,1352,1091,50575,48270,35087,30436
22979:2292,18239,32616,11671,500,686,48914,21970,13737,5812
22983:17,654,58,616,29,650,84,70,354,564
22986:17,302,654,76,616,58,8,866,84,29
23000:535,10175,17,2028,2715,2717,76,3307,7418,1002
23040:17,302,654,76,616,58,8,866,84,29
23044:12073,17,302,654,76,616,58,8,866,84
23055:17,302,654,76,616,58,8,866,84,29
23057:2917,827,3977,653,1205,11242,1886,4991,2557,140
23073:302,654,84,58,29,866,616,354,1102,301
